,filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length,BG,B_norm,condition
618,im_1556.jpg,0.007021825,0.0034670290000000004,0.002025152,0.657341604,0.428265244,0.572337959,0.0,13,1.712864757,1.637396843,
3617,im_4796.jpg,0.0072133959999999995,0.000647941,0.000843537,1.55657735,1.081638618,1.5031022490000001,0.0,13,1.7130959540000001,1.3701763630000001,
6436,im_8057.jpg,0.007665157,0.0012532539999999999,0.000635899,1.189719323,0.761825858,0.8872716340000001,0.0,13,1.713836326,1.537386088,
399,im_1359.jpg,0.006580374,0.0018835689999999999,0.0009137419999999999,0.84820364,0.8479621890000001,0.972688895,1.0,13,1.713925701,1.4930660969999998,HIGH_A
485,im_1436.jpg,0.008893596,0.000450963,0.0006978269999999999,0.9480706809999999,0.423608056,0.769853201,0.0,13,1.7151839340000001,1.611765278,
882,im_1794.jpg,0.008421394,0.001073806,0.001260042,0.886523499,0.7619873859999999,0.908532483,0.0,13,1.715840729,1.5851315519999998,
7048,im_8663.jpg,0.0037820540000000004,0.001696553,0.002137307,1.4865098909999999,1.63509885,1.58337458,0.0,13,1.716109836,1.001079871,
5494,im_7024.jpg,0.008241253,0.000591711,0.00046117900000000004,1.332443751,0.772300443,1.005526845,0.0,13,1.7166419240000002,1.513148815,HIGH_NA
1233,im_229.jpg,0.005071737,0.0018386020000000002,0.00046466199999999996,1.5279744769999999,1.246501075,1.345298009,1.0,12,1.717189404,1.167094427,
2887,im_4138.jpg,0.006812677,0.000797255,0.0008257560000000001,1.56603076,1.1752896179999999,1.4947028880000002,0.0,13,1.717199381,1.3568276419999998,HIGH_NA
1643,im_2659.jpg,0.0067271069999999995,0.000978035,0.001081182,1.3831649480000001,1.175781327,1.383504441,1.0,13,1.71764319,1.375959621,
87,im_1078.jpg,0.0075431909999999994,0.0014508989999999999,0.0009412380000000001,0.975852814,0.818449477,1.078354951,1.0,13,1.7189208230000002,1.541909855,
4443,im_5719.jpg,0.007657353,0.0011209619999999999,0.0006058519999999999,1.097812568,0.943967223,1.172943211,1.0,13,1.719657175,1.5149196440000001,HIGH_A
3972,im_5295.jpg,0.007169711,0.001302781,0.001089757,1.144703394,0.797155763,0.964481347,0.0,13,1.7208339380000002,1.475853118,
5794,im_7295.jpg,0.007367070999999999,0.001205958,0.000709562,1.278375431,0.787624262,0.970954691,0.0,13,1.721391025,1.504646062,
3940,im_5266.jpg,0.007519988000000001,0.001753908,0.0032746909999999997,1.207609853,0.970239197,1.216920902,0.0,13,1.721971924,1.4527896180000002,
582,im_1523.jpg,0.006769993,0.00179035,0.0018769910000000002,1.143936635,0.7734384529999999,0.674496482,0.0,13,1.722335242,1.466817952,
4949,im_6354.jpg,0.008230771,0.0010202,0.0028532040000000002,1.127066184,0.831580439,0.86650333,0.0,13,1.722552633,1.513428045,
6990,im_8605.jpg,0.0037173059999999996,0.001421653,0.0008822560000000001,1.694888715,1.605761009,1.9970387040000002,0.0,13,1.72383813,0.945713037,
4799,im_6219.jpg,0.00842509,0.001059543,0.0015896839999999998,0.892740222,0.578712086,0.75040949,0.0,13,1.724099499,1.607469305,
2859,im_4112.jpg,0.007790315,0.0012735630000000001,0.000942762,0.8769265909999999,0.640822337,0.743062564,0.0,13,1.724161443,1.562106996,
5518,im_7046.jpg,0.006287945,0.002567885,0.003808118,1.146777836,0.771770335,0.8990981090000001,0.0,13,1.724266749,1.468450761,HIGH_NA
544,im_149.jpg,0.008153664,0.0006458190000000001,0.000640344,1.005376937,0.551464149,0.8816972670000001,1.0,12,1.724789599,1.5770045469999998,
1812,im_290.jpg,0.00764613,0.000406041,0.00040711400000000003,1.579976425,0.873602489,1.1044224740000002,1.0,12,1.725337946,1.426599428,HIGH_A
5798,im_7299.jpg,0.005025798,0.002234402,0.0009814819999999999,1.192704712,1.019398169,1.1659978420000001,0.0,13,1.725348989,1.28740201,
411,im_137.jpg,0.006606828,0.001206907,0.000970877,1.5734255119999998,1.20225033,1.4580737240000001,1.0,12,1.725403235,1.3760924469999998,HIGH_A
3180,im_4401.jpg,0.006856138,0.001325403,0.00070814,1.252831355,1.0498662220000001,1.3807811909999999,0.0,13,1.72585724,1.4246125019999998,HIGH_NA
828,im_1745.jpg,0.0076192280000000005,0.0022279129999999998,0.001480059,0.8095498309999999,0.597733877,0.945355341,0.0,13,1.727235557,1.588629806,
5053,im_6448.jpg,0.007376373,0.001349296,0.001131071,1.289951218,0.948906235,1.190095457,0.0,13,1.72737234,1.476482197,
1770,im_2773.jpg,0.008491008000000001,0.00086874,0.000652865,0.914561297,0.787947793,0.9730508859999999,1.0,13,1.727431544,1.611250482,
6385,im_8006.jpg,0.006019859,0.001941812,0.00213203,1.296843961,1.14460295,1.317957731,0.0,13,1.727874125,1.380970653,HIGH_NA
4810,im_6229.jpg,0.00919008,0.0009577339999999999,0.000907736,0.7681849759999999,0.37541185299999996,0.511235704,0.0,13,1.728709329,1.643018021,
6014,im_7493.jpg,0.008537872,0.001117912,0.001086287,0.83997397,0.660663417,0.81562643,0.0,13,1.728922696,1.626652501,
5539,im_7065.jpg,0.009510646,0.00114123,0.0008847610000000001,0.9156632570000001,0.511629521,0.60132694,0.0,13,1.7289713009999998,1.6075337109999999,
3248,im_4463.jpg,0.006859576,0.002236883,0.0015575620000000002,1.236539172,0.621851728,0.811614866,0.0,13,1.729043487,1.550970512,
107,im_1096.jpg,0.005429537,0.0029356390000000003,0.002104299,1.085105038,1.219397837,1.472146144,1.0,13,1.729241113,1.420836183,
6768,im_8386.jpg,0.008192939,0.001015685,0.001413344,1.274050178,0.655153732,1.009338279,0.0,13,1.7294005469999998,1.520293396,
2458,im_3572.jpg,0.007671789,0.0009894860000000001,0.0014232720000000002,1.314197649,1.038674562,0.979183778,1.0,13,1.72953654,1.4700616180000001,HIGH_A
4175,im_5478.jpg,0.006755891,0.003390259,0.001841706,0.832809522,0.8561152209999999,0.963693253,1.0,13,1.729899628,1.6078497790000001,
3346,im_4551.jpg,0.006898497,0.001608013,0.0007046689999999999,1.312345818,0.986225873,1.227553446,0.0,13,1.7302007659999998,1.4351150030000002,
6220,im_7679.jpg,0.008334207,0.0008320210000000001,0.000657595,0.876588191,0.594466144,0.8577483779999999,0.0,13,1.730346806,1.581262573,
5520,im_7048.jpg,0.006884611999999999,0.001751891,0.002845078,1.1967740709999999,0.905422281,0.9414246490000001,0.0,13,1.730537433,1.461365745,
877,im_179.jpg,0.006660497,0.002256709,0.0008116019999999999,0.8839356909999999,0.90473847,0.9844553559999999,1.0,12,1.730750191,1.508829376,
4430,im_5707.jpg,0.007932037,0.0019716860000000003,0.000789022,1.06529456,0.619246521,0.9049710390000001,1.0,13,1.730925373,1.6001686000000002,
5004,im_6403.jpg,0.005818504,0.0026389190000000004,0.005189688,1.183789923,0.912612128,0.944182445,0.0,13,1.731556962,1.408839802,HIGH_NA
2874,im_4126.jpg,0.007489231,0.001936328,0.002621873,1.168249353,0.7070729020000001,0.7692347209999999,0.0,13,1.731667206,1.564894248,
3018,im_4256.jpg,0.00827381,0.000758395,0.000990714,1.220702079,0.803604852,0.8521799990000001,0.0,13,1.731689365,1.531616483,
2877,im_4129.jpg,0.007206431,0.001927575,0.001299502,1.24497688,0.770375522,1.088282843,0.0,13,1.731995041,1.4547962209999998,HIGH_NA
5009,im_6408.jpg,0.00795678,0.001563994,0.00188841,1.060603407,0.694258479,0.818138047,0.0,13,1.732258221,1.5862678730000002,
3399,im_46.jpg,0.007898525,0.0011380560000000001,0.001822265,1.010938596,0.799776728,0.705983707,1.0,11,1.73257865,1.540655649,HIGH_A
4686,im_6117.jpg,0.008869306,0.000825743,0.0007378969999999999,1.084843147,0.43618885799999996,0.806981405,0.0,13,1.7335782869999998,1.6099059119999999,
1290,im_2340.jpg,0.006291387,0.001709515,0.0014121329999999999,1.1211465390000002,1.049857564,1.2946214329999999,1.0,13,1.733863453,1.3798065869999998,HIGH_A
6627,im_8246.jpg,0.007938945,0.001880011,0.003568623,0.90158964,0.568855103,0.698504335,0.0,13,1.734730944,1.5985537280000002,
5664,im_7178.jpg,0.007133466999999999,0.001699569,0.001001753,1.060052411,0.879458995,1.131986305,0.0,13,1.735629155,1.508179375,
2886,im_4137.jpg,0.008375811,0.001407144,0.001145303,0.8027924609999999,0.577373253,0.831658,0.0,13,1.735779877,1.63819151,
5153,im_6538.jpg,0.008152801,0.0022829729999999998,0.0016002529999999998,1.009836802,0.769103814,0.73718054,0.0,13,1.735842787,1.600218595,
5264,im_6638.jpg,0.0074335880000000005,0.001021112,0.001302895,1.3523961130000002,0.867672585,0.8940377740000001,0.0,13,1.7361538019999998,1.481189743,
1061,im_2134.jpg,0.0058690619999999995,0.001453484,0.00090094,1.381165786,1.032274185,0.9214567370000001,1.0,13,1.736690777,1.350141139,HIGH_A
5956,im_7440.jpg,0.007720113000000001,0.001215999,0.000978948,1.067856516,0.933330323,1.150743145,0.0,13,1.737050854,1.558649811,
6253,im_7708.jpg,0.00935219,0.000912574,0.000874894,1.007983261,0.6541725660000001,0.818313845,0.0,13,1.7370750469999998,1.605857114,
3412,im_4610.jpg,0.0070263980000000005,0.001481186,0.000922363,0.9795833409999999,0.955092776,1.2020749370000001,0.0,13,1.7378601999999999,1.529439108,HIGH_NA
6848,im_8465.jpg,0.003817159,0.001877165,0.0016632079999999998,1.558684735,1.5504371719999999,1.846437001,0.0,13,1.7378858780000002,1.027614164,
3926,im_5253.jpg,0.009032523,0.001309605,0.0015354420000000001,0.989515285,0.70109317,0.722630766,0.0,13,1.7380547290000001,1.628666014,
4100,im_541.jpg,0.005893804,0.0018329239999999999,0.001586746,1.33284618,1.068306016,1.17432961,0.0,12,1.738110566,1.3515469619999998,HIGH_NA
2759,im_4022.jpg,0.009207123000000001,0.0007135080000000001,0.000845704,1.069977514,0.5843210320000001,0.6358936,0.0,13,1.738981013,1.615114783,
4604,im_6043.jpg,0.007952218,0.002024782,0.0017543460000000002,0.930335351,0.766753935,0.7596172659999999,0.0,13,1.739714266,1.6286582440000001,
3547,im_4732.jpg,0.008308673,0.000883,0.000570656,1.115288523,0.884228311,1.079806289,0.0,13,1.7403348230000002,1.5679549869999998,
4905,im_6314.jpg,0.007947381,0.002347862,0.001639598,1.034618206,0.77048526,0.9500142,0.0,13,1.7408674880000001,1.567917599,
156,im_114.jpg,0.007246318000000001,0.001693309,0.0013115310000000001,1.153334371,1.023302478,1.173429428,1.0,12,1.7416756290000002,1.536816781,HIGH_A
4746,im_6171.jpg,0.007169371,0.001424699,0.001677289,1.194128052,1.034026607,0.916804855,0.0,13,1.742287275,1.5056017519999998,
2840,im_4096.jpg,0.007979346,0.001495959,0.001162499,0.908700999,0.674481276,1.025180777,0.0,13,1.7427115130000002,1.585270841,
5878,im_7370.jpg,0.007300681999999999,0.00154157,0.001784819,0.936066889,0.549742993,0.7895353540000001,0.0,13,1.744482984,1.55938038,
735,im_1661.jpg,0.005694556,0.002231666,0.0011840639999999999,1.361220485,1.091260329,1.378908513,0.0,13,1.746570756,1.377464275,HIGH_NA
4493,im_5764.jpg,0.008663406,0.0008365260000000001,0.001059219,0.8398230809999999,0.786898021,0.91970106,1.0,13,1.747427726,1.650226648,
1750,im_2755.jpg,0.0063132380000000005,0.001778469,0.00080374,1.294570712,0.983717886,1.480090809,1.0,13,1.747483022,1.4144685819999998,
6024,im_7501.jpg,0.007851339,0.001773974,0.0025983729999999997,0.8801259770000001,0.64152935,0.939892727,0.0,13,1.747664865,1.57335386,
3127,im_4354.jpg,0.005896908,0.002507175,0.0015821160000000002,1.0356254520000001,0.712608079,0.9027360720000001,0.0,13,1.748095648,1.4993998480000001,HIGH_NA
1527,im_2554.jpg,0.007536928000000001,0.000519258,0.00144783,1.512248859,0.8759908670000001,1.3330380720000001,1.0,13,1.7485263880000002,1.475304855,HIGH_A
2344,im_347.jpg,0.00679938,0.001308327,0.0009758589999999999,1.3108453070000001,1.009287045,1.142924437,1.0,12,1.74861755,1.408025047,
3896,im_5226.jpg,0.00898984,0.0016933270000000001,0.0025879970000000003,0.962227378,0.745960119,0.755325633,0.0,13,1.749920718,1.602726312,
3049,im_4284.jpg,0.007862244000000001,0.001865688,0.0011387110000000002,1.186237492,0.662235211,1.016470991,0.0,13,1.7500126630000001,1.564067317,HIGH_NA
6120,im_7589.jpg,0.007697775,0.002191125,0.001322565,1.280305381,0.871607246,1.025563808,0.0,13,1.751715634,1.541823961,
4650,im_6085.jpg,0.007323025,0.002835103,0.002402205,1.213054496,0.729061031,1.1036045620000001,0.0,13,1.7532007059999999,1.564919885,
6059,im_7533.jpg,0.007343758000000001,0.001450272,0.001063946,1.193481083,0.938851448,0.7522445440000001,0.0,13,1.753506381,1.498633263,
6241,im_7698.jpg,0.0076430019999999994,0.0011074289999999998,0.002114524,1.223012165,0.8411730479999999,1.185440247,0.0,13,1.753570527,1.519021874,HIGH_NA
5783,im_7285.jpg,0.007903855999999999,0.0010577260000000002,0.0009033369999999999,1.201111731,0.89093801,1.061035261,0.0,13,1.753614667,1.554373063,
1649,im_2664.jpg,0.009011621,0.0005245019999999999,0.00022066,1.2846831909999998,0.733948632,1.012681591,1.0,13,1.753649716,1.5738083569999999,
6325,im_7773.jpg,0.006838384,0.001876469,0.001522884,1.200423082,0.743259962,0.819725825,0.0,13,1.7538832219999998,1.516258525,
2600,im_370.jpg,0.007627912,0.000986544,0.001317117,1.1123526320000001,1.103973904,1.3570591159999998,1.0,12,1.754207702,1.5281286490000001,HIGH_A
4396,im_5677.jpg,0.0070908230000000004,0.00136001,0.002256507,1.2641981690000001,0.9662896870000001,1.075023881,1.0,13,1.75444166,1.4810673509999999,
5118,im_6506.jpg,0.007646541,0.0023755070000000002,0.0023537989999999997,0.8336610640000001,0.61051146,0.647630495,0.0,13,1.7570832109999999,1.655404134,
5543,im_7069.jpg,0.006619393,0.002608477,0.001607688,1.168606984,0.954156022,0.853411314,0.0,13,1.757102641,1.506083169,
3115,im_4343.jpg,0.008894082,0.0007355230000000001,0.000668848,1.053604285,0.6584739270000001,0.8916595420000001,0.0,13,1.7575189230000001,1.604823745,
4,im_1002.jpg,0.006725668000000001,0.001187483,0.000843001,1.2864603140000002,1.210668373,1.5142090209999999,1.0,13,1.7580856790000001,1.422214064,
6305,im_7755.jpg,0.008777988,0.000728007,0.000510875,1.209297983,0.566099776,0.69915464,0.0,13,1.7582400000000002,1.589613311,
283,im_1254.jpg,0.0062692830000000005,0.002375167,0.001595546,1.023189782,1.236945573,1.4079347819999999,1.0,13,1.7584625040000001,1.471908728,HIGH_A
6114,im_7583.jpg,0.008037576,0.001482474,0.001250719,1.025889215,0.827963824,0.903303229,0.0,13,1.758573828,1.609378526,
1625,im_2642.jpg,0.007059126,0.001511727,0.001824321,1.124867557,0.872326548,1.232227899,1.0,13,1.759477269,1.51447327,HIGH_A
1834,im_301.jpg,0.005511315,0.001981491,0.001902361,1.2654861000000002,1.287343518,1.604347185,1.0,12,1.7600275680000002,1.33957288,
4710,im_6139.jpg,0.008018125,0.000865982,0.001575344,1.200340565,0.7329565509999999,0.862481906,0.0,13,1.7605046919999998,1.572868225,
878,im_1790.jpg,0.009138812,0.0007732539999999999,0.000932946,1.1057917179999999,0.889015124,0.929406669,0.0,13,1.7608118990000001,1.592957676,
4695,im_6125.jpg,0.007956615,0.00127296,0.00166456,1.26347063,0.810476315,1.0284819090000001,0.0,13,1.761685097,1.537870707,HIGH_NA
5509,im_7038.jpg,0.008083134,0.0010739789999999999,0.0009219810000000001,1.080605399,0.6090158489999999,0.644752003,0.0,13,1.7618146630000002,1.6035663169999999,
1209,im_2268.jpg,0.00804894,0.00059311,0.000508655,1.443589275,1.016463815,1.147545917,1.0,13,1.762401932,1.5171413809999998,HIGH_A
1693,im_2703.jpg,0.00732732,0.002022407,0.0010601010000000001,1.146063012,0.9830981940000001,1.187765404,1.0,13,1.764226901,1.529971658,HIGH_A
6281,im_7733.jpg,0.008787907,0.0017134910000000001,0.002133669,1.1589087820000001,0.947506394,0.961570389,0.0,13,1.7643320409999999,1.61455059,
632,im_1569.jpg,0.008718308000000001,0.001451917,0.001475745,0.970315838,0.8242929659999999,0.997244499,0.0,13,1.766432311,1.6126618730000002,
4846,im_6261.jpg,0.0071561969999999996,0.002608412,0.002171713,1.076648051,0.6687771889999999,0.715232898,0.0,13,1.7666212680000002,1.6122262680000001,
227,im_1203.jpg,0.006414876,0.001117947,0.000887925,1.4244979530000001,1.1698835140000001,1.159639496,1.0,13,1.76698007,1.3588686669999999,
4916,im_6324.jpg,0.009112492,0.000806412,0.0010557210000000001,0.979838123,0.685732635,1.068392853,0.0,13,1.7671401119999999,1.6631841459999999,
1509,im_2538.jpg,0.009144525,0.0008269089999999999,0.00060753,0.6766394290000001,0.42767215799999997,0.596108274,1.0,13,1.767662436,1.70446591,
4455,im_573.jpg,0.0064910440000000005,0.001274401,0.000960798,1.51133728,1.140416677,1.613981655,0.0,12,1.769050779,1.4034352959999998,
5338,im_6704.jpg,0.008396134,0.0020063389999999998,0.0027534309999999998,1.126506634,0.919424767,0.7879750440000001,0.0,13,1.7694586890000001,1.604239037,
6400,im_8021.jpg,0.007286273,0.00239291,0.004612157,1.009020268,0.560780911,0.8205505270000001,0.0,13,1.7694685209999998,1.6125842330000002,
827,im_1744.jpg,0.007889463000000001,0.00176037,0.0017233110000000002,1.063807771,0.7872232690000001,0.771016165,0.0,13,1.769613286,1.626552884,
6672,im_8291.jpg,0.008359708,0.001675587,0.002647988,0.6775699629999999,0.312659933,0.475984752,0.0,13,1.769843404,1.696420335,
3693,im_5043.jpg,0.008947316,0.00032041299999999997,0.000351533,1.088007403,0.627145339,0.665680562,0.0,13,1.770087531,1.63439752,
2965,im_4208.jpg,0.007391206,0.001994731,0.0033882990000000004,0.8882885709999999,0.844156743,0.86976439,0.0,13,1.77016109,1.558596738,HIGH_NA
2384,im_3505.jpg,0.0069515390000000005,0.0014626729999999998,0.0007986930000000001,1.512057626,1.216908594,1.436139344,1.0,13,1.770498736,1.4306660340000001,
5701,im_7210.jpg,0.007214333000000001,0.002032846,0.002621005,0.81402863,0.587217533,0.807869417,0.0,13,1.770785141,1.5865517980000001,
5967,im_7450.jpg,0.008010726999999999,0.0016554170000000002,0.001770345,0.88715937,0.632396674,0.72321125,0.0,13,1.7711405219999998,1.622913839,
5897,im_7388.jpg,0.008348408,0.0023942810000000003,0.001040954,1.1417175240000002,0.660556646,0.966933736,0.0,13,1.77131719,1.61893257,
1815,im_293.jpg,0.00605154,0.002138824,0.0018312229999999999,1.2444182540000002,1.049797857,1.40559838,1.0,12,1.771861967,1.40437359,HIGH_A
3954,im_5279.jpg,0.008550851,0.00119477,0.000708106,0.976341098,0.508982866,0.9365573290000001,0.0,13,1.7725865140000001,1.628958778,
5225,im_6602.jpg,0.009142325,0.001112558,0.000984421,0.9843490770000001,0.50908145,0.7898023759999999,0.0,13,1.7726294790000001,1.683549472,
3294,im_4504.jpg,0.008361897,0.000585654,0.000651381,1.3888765440000002,0.935172488,1.233375043,0.0,13,1.773268981,1.551042623,
3863,im_5197.jpg,0.005964847,0.0016821420000000002,0.000985397,1.285969004,1.304047516,1.435158051,0.0,13,1.7733025830000002,1.3618715419999998,HIGH_NA
5754,im_7259.jpg,0.006554076,0.002601906,0.0015907570000000002,1.03013213,0.577119316,0.869618459,0.0,13,1.7735703680000001,1.582254604,
1491,im_2521.jpg,0.006973173,0.001467754,0.00182382,1.275145708,1.0705594170000001,1.333126898,1.0,13,1.773644884,1.46835423,
777,im_17.jpg,0.006440858000000001,0.0013140320000000001,0.0011465310000000001,1.4890901840000001,1.116375908,1.40863488,1.0,11,1.773929175,1.35923873,HIGH_A
3290,im_4500.jpg,0.006700459000000001,0.001634885,0.0006222119999999999,1.3138799509999999,1.091541249,1.428234297,0.0,13,1.774005048,1.4623497559999998,HIGH_NA
1983,im_3144.jpg,0.007885574000000001,0.001181025,0.001074296,1.089579763,0.916479203,1.254130368,1.0,13,1.7746627780000002,1.575882189,HIGH_A
849,im_1764.jpg,0.0076177580000000005,0.001125647,0.001093279,1.1460695140000001,0.951969478,0.883265482,0.0,13,1.774806761,1.546816096,
2983,im_4224.jpg,0.007889649,0.001055417,0.0009392960000000001,1.17667605,0.728060239,1.003075436,0.0,13,1.7761298380000001,1.5844069159999998,
5139,im_6525.jpg,0.0072311319999999995,0.002039546,0.003642785,1.325301177,0.7903064890000001,0.6756749329999999,0.0,13,1.77616235,1.4900441009999998,HIGH_NA
879,im_1791.jpg,0.009353232,0.001165553,0.002605156,0.8395550940000001,0.678150107,0.7447316629999999,0.0,13,1.7768822819999999,1.6774319009999998,
3769,im_5111.jpg,0.009077316,0.001035551,0.001112405,1.092893678,0.49451836299999996,0.666412808,0.0,13,1.777952829,1.644462691,
6878,im_8495.jpg,0.005441416,0.000947127,0.000853327,1.771006383,1.33703292,1.802307156,0.0,13,1.7781080230000001,1.185867979,
434,im_1390.jpg,0.007437178000000001,0.00217711,0.002511611,0.9714303329999999,0.782530243,0.89766867,1.0,13,1.778528378,1.6039954369999998,
5774,im_7277.jpg,0.007575238000000001,0.001298101,0.001145212,1.14005343,1.0219360259999999,1.016887492,0.0,13,1.778622758,1.536717048,HIGH_NA
5286,im_6658.jpg,0.007496595,0.0031345229999999997,0.001880229,0.990653111,0.415371162,0.546655484,0.0,13,1.77942689,1.6609585530000002,
2815,im_4073.jpg,0.006239303000000001,0.003007548,0.002789313,1.038622637,0.6812418459999999,0.962588308,0.0,13,1.7799068969999998,1.535540686,
6782,im_84.jpg,0.008174298,0.000169355,0.000220802,1.554684318,0.530686923,1.004249223,1.0,11,1.780592318,1.528615772,HIGH_A
1018,im_2096.jpg,0.006175485,0.0013383079999999999,0.0007672019999999999,1.39038077,1.041393665,0.8834926609999999,1.0,13,1.780609106,1.36801677,
3128,im_4355.jpg,0.005454509000000001,0.002120093,0.002432302,1.3787312369999998,1.0501510059999999,1.092353837,0.0,13,1.780680466,1.339182171,
5804,im_7303.jpg,0.007949497,0.001066956,0.000940365,1.1769916679999999,0.7193284590000001,0.996419787,0.0,13,1.781427279,1.5848381459999998,HIGH_NA
6404,im_8025.jpg,0.005837883,0.003040474,0.0024460560000000003,1.002792521,0.747687425,0.829227119,0.0,13,1.781762447,1.5221782940000002,
5418,im_6777.jpg,0.008911522,0.000784702,0.001023592,1.1286708090000002,0.3437745,0.68835903,0.0,13,1.7819124830000002,1.6386314119999998,
363,im_1326.jpg,0.005527428000000001,0.002172363,0.0010961439999999999,1.39355722,1.3299230309999999,1.539272143,1.0,13,1.7822281759999998,1.35749976,
3821,im_5159.jpg,0.006702289,0.002532342,0.002327477,0.9415410359999999,0.8073608259999999,1.029162666,0.0,13,1.782709118,1.578558039,
4634,im_6070.jpg,0.008217283,0.001656929,0.001835721,0.889045753,0.55028592,0.6949797520000001,0.0,13,1.7827158459999999,1.672333426,
3557,im_4741.jpg,0.00681167,0.001031716,0.001028502,1.502915251,1.249108035,1.276484915,0.0,13,1.782945084,1.399755099,HIGH_NA
1518,im_2546.jpg,0.007818869,0.0006590010000000001,0.000502297,1.2103308990000001,0.685622299,1.090997795,1.0,13,1.783532167,1.5713775840000002,HIGH_A
557,im_1500.jpg,0.008178376,0.0015134360000000002,0.002084265,0.9854538509999999,0.90548621,1.009345498,0.0,13,1.7835568430000002,1.584107103,
5932,im_7419.jpg,0.008130216,0.001935214,0.0027792620000000002,0.90691723,1.160407989,1.42460261,0.0,13,1.7839183769999998,1.520450149,
2905,im_4154.jpg,0.008006217,0.001815819,0.002403533,1.0473253,0.942310455,0.97710375,0.0,13,1.783996491,1.60225351,
2910,im_4159.jpg,0.009417195,0.002435977,0.002142125,0.904071787,0.779740567,0.6931195520000001,0.0,13,1.784349135,1.6701431580000001,
6023,im_7500.jpg,0.007423954,0.002066032,0.001665644,1.046618842,0.904210759,1.0269667040000001,0.0,13,1.785587909,1.5874749769999998,
5867,im_7360.jpg,0.007947786,0.001714066,0.0012650369999999999,0.790290842,0.5602088120000001,0.646386797,0.0,13,1.786052549,1.645896477,
3730,im_5077.jpg,0.008482042,0.0007395769999999999,0.0008894,1.134961915,0.8344182379999999,1.143154224,0.0,13,1.786277336,1.6286332469999998,
6312,im_7761.jpg,0.009127382,0.000971738,0.001914231,0.942900427,0.636276879,0.634505738,0.0,13,1.786580169,1.676709926,
3945,im_5270.jpg,0.009604811,0.000503664,0.000728021,0.9602343040000001,0.459281481,0.6943138209999999,0.0,13,1.7877238469999999,1.696889055,
4176,im_5479.jpg,0.007320049,0.001153334,0.001024797,1.3759058290000001,0.9988295009999999,1.3563414109999998,1.0,13,1.788179994,1.516136032,
3230,im_4447.jpg,0.007960569,0.000533131,0.0007226919999999999,1.461333099,1.012255162,1.128608319,0.0,13,1.7884535369999999,1.536663706,HIGH_NA
4841,im_6257.jpg,0.008610264,0.002046218,0.001031894,1.027041071,0.610020045,0.816661029,0.0,13,1.7894475090000002,1.66195848,
3209,im_4428.jpg,0.008742662,0.000542737,0.00034113599999999997,1.315203175,0.958631905,0.95600379,0.0,13,1.79026711,1.586456336,
1186,im_2247.jpg,0.008384241,0.001021266,0.000648514,0.991014122,0.680976582,0.8943877990000001,1.0,13,1.7904099009999999,1.6272620130000002,
5501,im_7030.jpg,0.008762035999999999,0.000790331,0.0015570579999999998,1.167481386,0.657621809,0.73970361,0.0,13,1.791850137,1.6202785130000001,
2847,im_4101.jpg,0.00800831,0.001247126,0.000938335,1.184654359,0.950426312,1.066203191,0.0,13,1.79222753,1.5755390219999998,
3523,im_4710.jpg,0.007696626999999999,0.000766097,0.0007289210000000001,1.365648613,1.1565205170000001,1.56866481,0.0,13,1.792762314,1.49659257,HIGH_NA
5211,im_6590.jpg,0.006530937,0.001872502,0.001685316,0.9807388840000001,0.884286116,1.364030289,0.0,13,1.793397722,1.512096915,HIGH_NA
4082,im_5394.jpg,0.008765564,0.000795328,0.000602531,0.877922834,0.423069575,0.852973905,0.0,13,1.79561617,1.698628651,
57,im_1050.jpg,0.007176163,0.000960622,0.00043996199999999996,1.371028394,1.009707307,1.026383095,1.0,13,1.7956460909999998,1.4866894769999999,HIGH_A
3640,im_496.jpg,0.006274605,0.002490484,0.0009997539999999998,1.020803312,0.8041448920000001,1.129746997,0.0,12,1.796869742,1.538183343,
4223,im_5520.jpg,0.006376107,0.0014293079999999998,0.001417581,1.348884199,1.226385032,1.373670261,1.0,13,1.7972204630000002,1.4139731759999998,HIGH_A
5528,im_7055.jpg,0.00927712,0.000522742,0.001108001,0.975711598,0.621633461,0.812219092,0.0,13,1.7980291419999999,1.697226506,
4583,im_6024.jpg,0.0076433840000000005,0.002342738,0.001980786,1.236576685,0.76435209,0.821015258,0.0,13,1.800540276,1.599417895,
3413,im_4611.jpg,0.007796081999999999,0.0016046979999999999,0.0007366689999999999,0.823937267,0.707223451,1.0289029840000001,0.0,13,1.800636594,1.6151688219999998,
2652,im_3747.jpg,0.0073762440000000006,0.001225485,0.000969652,1.567148865,1.232123026,1.559196368,1.0,13,1.800785277,1.472111952,
1344,im_239.jpg,0.005880515,0.002483395,0.002243872,1.113685773,1.159250252,1.376023464,1.0,12,1.800923378,1.449471886,
2797,im_4057.jpg,0.008170166,0.001039063,0.001087943,1.320650423,0.887655911,1.024805991,0.0,13,1.801762944,1.570420549,
5620,im_7138.jpg,0.007580928000000001,0.0018633920000000002,0.000875068,1.110952491,0.836919967,1.1128735459999999,0.0,13,1.8019368530000002,1.5828722869999998,
3642,im_498.jpg,0.006472864,0.002769555,0.002489373,1.1118314740000002,0.788328943,0.927284482,0.0,12,1.802267835,1.60074015,
751,im_1676.jpg,0.008747014000000001,0.001490115,0.00209732,0.913184552,0.652253883,0.6641723860000001,0.0,13,1.802535599,1.693612101,
