filename,SC_gray,SC_blue_yellow,SC_red_green,CE_gray,CE_blue_yellow,CE_red_green,BG_diag,B_norm
'im_6616.jpg',1.055100024,0.347320307,0.596529511,0.001664423,0.000548496,0.000825491,0.67193064,0.215663765
'im_6617.jpg',0.927554061,0.477108603,0.602352148,0.008265669,0.00259038,0.00170704,1.845113109,1.758142921
'im_6618.jpg',0.91238631,0.688863034,0.646132678,0.006108264,0.000735782,0.000506155,1.164158842,1.006305937
'im_6619.jpg',1.131393657,0.686779769,0.738673332,0.006090416,0.003546102,0.004493509,1.619764743,1.417441417
'im_662.jpg',1.696160491,1.135870531,1.365835356,0.015276003,0.001866013,0.001176885,3.436344066,3.186065448
'im_6620.jpg',0.883071722,0.567096393,0.750772036,0.005818278,0.001171686,0.002145668,1.323243609,1.122153697
'im_6621.jpg',1.055669351,0.698358657,0.764520547,0.004870473,0.003823391,0.002893546,1.405806945,1.23840806
'im_6622.jpg',0.849297968,0.478690441,0.47259255,0.004500103,0.00112481,0.001290238,1.045023136,0.874528617
'im_6623.jpg',0.96969417,0.741848301,0.643595392,0.002463329,0.001009924,0.002273331,0.721238119,0.339688814
'im_6624.jpg',0.853165578,0.790635693,0.918749248,0.007118519,0.004362244,0.001721111,1.939608827,1.807504506
'im_6625.jpg',1.017905965,0.812212711,1.161122048,0.006388817,0.000865898,0.000765775,1.489820185,1.29810838
'im_6626.jpg',1.33419942,0.870316281,0.915182354,0.006654487,0.000873327,0.000948802,1.599992715,1.356967017
'im_6627.jpg',0.714967938,0.641251993,0.804394836,0.00337738,0.001122558,0.001187384,0.697542829,0.55611123
'im_6628.jpg',0.89288775,0.868412894,1.021187545,0.005096118,0.001428612,0.002044423,1.30313082,1.048675964
'im_6629.jpg',1.014804206,0.60937062,0.660201289,0.004751702,0.000812352,0.000595028,1.154624415,0.898439048
'im_663.jpg',1.300381768,0.790954389,1.068234653,0.007657265,0.00177119,0.000582468,1.881634705,1.655592648
'im_6630.jpg',0.829990246,0.292419479,0.248848712,0.008386292,0.000404599,0.000227792,1.511671989,1.422528675
'im_6631.jpg',0.928463597,0.815431419,0.803502911,0.006653807,0.001726573,0.00278058,1.442127562,1.278418369
'im_6632.jpg',0.624250685,0.420017105,0.403337199,0.001669961,0.000767439,0.000760218,0.456922709,0.186491911
'im_6633.jpg',1.021026906,0.954484487,1.170435871,0.005228031,0.001969632,0.003489644,1.215968601,1.040620397
'im_6634.jpg',1.260359305,1.047457496,0.986137447,0.007065183,0.001418654,0.000431361,1.47923429,1.225854751
'im_6635.jpg',0.783869578,0.67506958,0.877387129,0.004745393,0.0006763,0.001519952,0.973590197,0.813650871
'im_6636.jpg',0.965742522,0.732177956,0.888136246,0.004055633,0.00158038,0.00155871,1.154240067,0.873345856
'im_6637.jpg',0.848240134,0.690933855,0.684371621,0.003088963,0.002799377,0.005983327,1.243074381,0.937704211
'im_6638.jpg',1.352396113,0.867672585,0.894037774,0.007433588,0.001021112,0.001302895,1.736153802,1.481189743
'im_6639.jpg',1.199992401,0.508632863,0.854261775,0.006585374,0.000523428,0.000848388,1.44371177,1.25362004
'im_664.jpg',1.664893841,1.334104052,1.439930436,0.006658418,0.00101248,0.000469422,1.497616884,1.108906668
'im_6640.jpg',0.697704239,0.416703128,0.405361352,0.00341382,0.00093314,0.000619101,0.805067196,0.629039516
'im_6641.jpg',0.787849125,0.470127559,0.51939653,0.00398126,0.001106889,0.001178529,0.985672518,0.766125358
'im_6642.jpg',0.983325,0.580784244,0.737808209,0.007868154,0.000567309,0.000484842,1.349808637,1.222280511
'im_6643.jpg',1.100017593,0.721254059,0.765644568,0.008241328,0.002269533,0.002875582,1.969073378,1.773142746
'im_6644.jpg',1.167818512,0.772319917,0.815532828,0.003723027,0.002263283,0.003004807,1.016698324,0.695472057
'im_6645.jpg',0.970349263,0.558424499,0.502155574,0.003860868,0.00042249,0.000419307,0.915190063,0.685578099
'im_6646.jpg',0.960295409,0.572353007,0.766442727,0.005388461,0.00046331,0.000997603,0.8125239,0.5779169
'im_6647.jpg',1.000288478,1.030245331,1.163584039,0.004989661,0.002886674,0.003510591,1.456467749,1.216793934
'im_6648.jpg',0.924804394,0.53644626,0.501593194,0.006180617,0.000932788,0.000879482,1.297805181,1.136985977
'im_6649.jpg',0.869780067,0.582458111,0.964148086,0.002542572,0.001002816,0.000946749,0.696538861,0.330870832
'im_665.jpg',1.284804684,1.069564255,1.516136521,0.00821793,0.000862431,0.000825594,1.890530082,1.648160255
'im_6650.jpg',0.870601968,0.588849061,0.763339467,0.003355151,0.002614671,0.002379844,0.90849849,0.697351751
'im_6651.jpg',0.832616053,0.535558223,0.606959956,0.004562018,0.001679726,0.00090313,0.947002217,0.784979044
'im_6652.jpg',0.573086971,0.361626994,0.446434582,0.001294206,0.002572919,0.001934787,0.403026292,0.165528347
'im_6653.jpg',1.191189901,0.979813532,1.031522399,0.008791056,0.00138123,0.00081493,1.994422877,1.767725563
'im_6654.jpg',0.868993519,0.800354909,0.986257316,0.002333298,0.001372557,0.000861312,0.835195538,0.477365475
'im_6655.jpg',0.59605145,0.29862499,0.312501928,0.000494841,0.000181564,0.000339212,3.97E-01,0.018623432
'im_6656.jpg',0.901450502,0.5132692,0.727503517,0.004033706,0.000253609,0.000441465,0.76108847,0.496630858
'im_6657.jpg',1.018840897,0.769702191,0.823167615,0.006434551,0.001693151,0.002450967,1.527016096,1.316186016
'im_6658.jpg',0.990653111,0.415371162,0.480727686,0.007496595,0.003134523,0.001880229,1.77942689,1.660958553
'im_6659.jpg',0.907337816,0.518275066,0.463454179,0.006794331,0.000302112,0.000359527,1.176745661,1.058730043
'im_666.jpg',0.808101751,0.791744452,0.851148996,0.003146041,0.001503087,0.00114348,0.926618615,0.736165872
'im_6660.jpg',0.812558842,0.541017945,0.894770448,0.004522293,0.001008306,0.000424018,0.881479258,0.656048528
'im_6661.jpg',0.747822026,0.508968814,0.483218823,0.005561296,0.000648606,0.000767704,0.962139225,0.849725537
'im_6662.jpg',1.193290488,0.981304003,1.154146211,0.004579025,0.001045607,0.000614387,1.236101735,0.905002977
'im_6663.jpg',0.819293636,0.488217826,0.65877033,0.002850771,0.000697243,0.000766724,0.623383829,0.318625239
'im_6664.jpg',0.624798949,0.387504772,0.334917194,0.001065247,0.003460222,0.000860115,0.383179943,0.116898287
'im_6665.jpg',0.994871908,0.51665947,0.71282164,0.007762618,0.001011577,0.000552523,1.690717717,1.532045827
'im_6666.jpg',1.004534929,0.761755112,1.025501228,0.004659503,0.001016,0.000527455,0.865094434,0.634691165
'im_6667.jpg',0.704329782,0.768097548,0.898204133,0.00498975,0.001047882,0.000966239,0.772150539,0.59265062
'im_6668.jpg',1.11749654,0.735587697,0.95746472,0.006027229,0.002550964,0.001853524,1.705101274,1.478856704
'im_6669.jpg',0.787381321,0.367309902,0.53926345,0.002465765,0.001063953,0.001061475,0.64607994,0.369153398
'im_667.jpg',1.082320589,0.948620758,1.283124311,0.004698609,0.000758585,0.000581133,1.099639237,0.783729116
'im_6670.jpg',0.602975522,0.352226618,0.357465933,0.000974054,0.000574075,0.00048221,0.44019705,0.065120235
'im_6671.jpg',0.878422621,0.659155997,0.709648293,0.002140092,0.001272445,0.001937932,0.817557477,0.43186634
'im_6672.jpg',0.855185905,0.521192798,0.655378857,0.003575711,0.000601503,0.000835406,0.584995462,0.335065933
'im_6673.jpg',0.873632356,0.515040644,0.538746975,0.010982876,0.002183445,0.002608991,2.287493607,2.202756779
'im_6674.jpg',0.785209781,0.366406735,0.539389168,0.007234831,0.001948758,0.001094496,1.575518334,1.484034876
'im_6675.jpg',0.905318494,0.388442105,0.380410286,0.006116395,0.00113572,0.000718733,1.281870764,1.13043792
'im_6676.jpg',1.17997034,0.856999581,0.879132261,0.00982644,0.002202076,0.001074555,2.372596914,2.190339594
'im_6677.jpg',0.944811802,0.433234643,0.374904952,0.0045281,0.000920012,0.000755876,0.9112839,0.72034506
'im_6678.jpg',0.929784692,0.342567044,0.392382355,0.009745822,0.000259697,0.000189831,1.825313017,1.750060345
'im_6679.jpg',1.067479719,0.826502462,0.90911489,0.004245787,0.000483131,0.000324858,0.854852504,0.603818382
'im_668.jpg',0.340108649,0.277791469,0.457070006,7.28E-05,0.000124552,0.000111811,4.50E-01,0.011181345
'im_6680.jpg',1.002604215,0.696723146,0.717836062,0.005817449,0.001840582,0.003816075,1.507928759,1.271470032
'im_6681.jpg',0.917176304,0.533215324,0.630475147,0.002453309,0.001840094,0.003148578,0.842800269,0.573040451
'im_6682.jpg',1.103689735,0.650380468,0.636848241,0.00996528,0.003298522,0.005284161,2.491468585,2.320747078
'im_6683.jpg',1.033887278,0.477668956,0.584777386,0.006565178,0.003200485,0.001315652,1.591260083,1.431079435
'im_6684.jpg',0.5491059,0.424908816,0.456771241,0.000516993,7.87E-06,0.008388602,4.72E-01,0.015498525
'im_6685.jpg',1.072348027,0.63962402,0.96031169,0.006924908,0.001363324,0.001864259,1.422883023,1.229802617
'im_6686.jpg',0.718258821,0.535887748,0.530653714,0.004832262,0.001203384,0.001013859,0.858185232,0.7008339
'im_6687.jpg',0.510666952,0.451002307,0.456184929,0.001998626,0.000398124,0.00031279,0.523323168,0.27687085
'im_6688.jpg',0.955645656,0.879308142,0.956529429,0.004880669,0.001190043,0.001319079,1.113915871,0.825446735
'im_6689.jpg',0.707445921,0.28373665,0.289980321,0.003237089,0.002215127,0.000219877,0.628761075,0.479165913
'im_669.jpg',1.250239331,0.842513928,1.320194359,0.008307834,0.000536906,0.000416839,1.695535069,1.48376845
'im_6690.jpg',0.894223921,0.378763985,0.499977363,0.005734253,0.000222522,0.000363241,0.969075684,0.821951472
'im_6691.jpg',1.045805787,0.357232059,0.445519375,0.005586074,0.00043707,0.000530846,1.176754967,0.991428281
'im_6692.jpg',0.955421516,0.428101375,0.754928032,0.005781634,0.000524537,0.000602272,1.039250889,0.835790399
'im_6693.jpg',0.886238251,0.445131636,0.425301777,0.005520062,0.000509041,0.000413071,1.1933423,1.065781008
'im_6694.jpg',1.060907205,0.684052799,0.894345279,0.00771798,0.002295308,0.001849408,1.807255992,1.630358267
'im_6695.jpg',0.890538602,0.657425666,0.749861585,0.00426712,0.000331576,0.00062146,0.901329013,0.700855701
'im_6696.jpg',1.003565605,0.520728589,0.572413765,0.004674902,0.001332307,0.001505543,1.089175568,0.919339468
'im_6697.jpg',0.782135421,0.527174537,0.588054393,0.006825463,0.002496136,0.002877781,1.693534603,1.577862271
'im_6698.jpg',1.130216446,0.583550226,0.63461092,0.006660514,0.000645828,0.000868047,1.365506644,1.178579924
'im_6699.jpg',0.981436753,0.868737067,0.844164186,0.007168,0.002266279,0.00096154,1.593162426,1.42888549
'im_67.jpg',1.055026856,0.942725358,1.150682073,0.004517641,0.001188341,0.000777296,0.880895275,0.633950729
'im_670.jpg',0.931576591,0.722462438,0.821840477,0.004313576,0.001161954,0.000742007,1.150157259,0.937518018
'im_6700.jpg',1.156540238,0.726703339,0.881706573,0.00791585,0.002419839,0.002820407,1.975656332,1.776905037
'im_6701.jpg',0.929184192,0.348811092,0.410520232,0.004774181,0.00039017,0.001653847,0.897777437,0.713860629
'im_6702.jpg',0.676185454,0.750547931,0.829490108,0.003199138,0.001369262,0.00112134,0.708204319,0.517497208
'im_6703.jpg',0.807264173,0.496392299,0.552059208,0.002737831,0.001174658,0.001654777,0.732880534,0.450449845
'im_6704.jpg',1.126506634,0.919424767,0.784742142,0.008396134,0.002006339,0.002753431,1.769458689,1.604239037
'im_6705.jpg',0.6901363,0.380063792,0.397003037,0.006507372,0.001572426,0.001571087,1.139240332,1.037637907
'im_6706.jpg',0.958416331,0.791775197,0.962626801,0.00543369,0.002044054,0.00418825,1.386684902,1.141237583
'im_6707.jpg',0.956319096,0.425785842,0.552986189,0.003557476,0.000889441,0.001268592,0.827495481,0.577959179
'im_6708.jpg',0.978286553,0.642850151,0.905182057,0.005265881,0.000998474,0.001236825,1.138415861,0.931898622
'im_6709.jpg',0.87127669,0.560061252,0.66197028,0.006387116,0.000380189,0.000283326,1.260046658,1.141797924
'im_671.jpg',1.145666591,0.978201998,1.368855666,0.003594315,0.001084773,0.00061958,1.055303946,0.710758673
'im_6710.jpg',0.856560571,0.367038015,0.493449788,0.008499411,0.000548616,0.000447434,1.685918925,1.596621029
'im_6711.jpg',0.761623702,0.549293106,0.796969021,0.010346129,0.000473681,0.000558995,1.871974267,1.81328026
'im_6712.jpg',0.841301241,0.517075058,0.482529824,0.004512464,0.00073612,0.001138639,0.83662537,0.697293955
'im_6713.jpg',0.982423339,0.695894865,0.814564971,0.003551078,0.001850684,0.001071451,1.154059997,0.828596073
'im_6714.jpg',0.878941395,0.338170252,0.452191053,0.002823783,0.000235909,0.000552099,0.704261904,0.430837687
'im_6715.jpg',0.871227153,0.434266936,0.437098954,0.005987823,0.001152251,0.000912267,1.139391799,0.972486728
'im_6716.jpg',1.342406972,1.003232676,1.117067663,0.008618005,0.001365377,0.001034796,1.903972418,1.68998449
'im_6717.jpg',1.067608171,0.625259484,0.783997489,0.00582822,0.005797357,0.002179913,2.119902707,1.944035198
'im_6718.jpg',0.702121694,0.336221954,0.322994562,0.003407762,0.000271052,0.000420759,0.591671983,0.341448875
'im_6719.jpg',1.131512726,0.797151028,0.788829062,0.00649609,0.001665628,0.003036408,1.430857832,1.20757685
'im_672.jpg',1.008803804,1.241376456,1.482606522,0.003192496,0.000969897,0.001293442,1.01812297,0.639975815
'im_6720.jpg',0.822160295,0.781642138,0.973704985,0.002951584,0.002697898,0.001176773,0.882974602,0.651616335
'im_6721.jpg',0.595679017,0.474714446,0.682675556,0.003803793,0.000604709,0.00034545,0.739321801,0.563814608
'im_6722.jpg',1.258410291,1.20270187,1.253305986,0.009985887,0.003156156,0.001700065,2.651306275,2.380865959
'im_6723.jpg',0.988957324,0.527424544,0.655818846,0.01064501,0.000416066,0.001058545,2.006362806,1.910441558
'im_6724.jpg',0.711166591,0.413941176,0.354064071,0.00583642,0.000269012,0.000350573,1.070648015,0.948052719
'im_6725.jpg',1.06032516,0.66695655,0.650402663,0.005314402,0.000701005,0.001258952,0.987044691,0.725372326
'im_6726.jpg',0.97065089,0.443227554,0.501379555,0.004257856,0.001576028,0.001280702,0.897901182,0.637318431
'im_6727.jpg',1.327293079,1.00232659,1.177419775,0.007155097,0.001192369,0.000954022,1.601860781,1.324958789
'im_6728.jpg',0.674223685,0.649947421,0.765084371,0.003979809,0.002229348,0.00185705,1.090727933,0.904357554
'im_6729.jpg',0.892105573,0.484081005,0.48698039,0.002896329,0.000285875,0.00161162,0.633175504,0.302430784
'im_673.jpg',1.041668732,1.014509627,1.072133832,0.005333173,0.003048311,0.002727381,1.6497482,1.375906291
'im_6730.jpg',0.659850497,0.311058785,0.438996246,0.004321563,0.000601595,0.000195519,0.632541309,0.478634133
'im_6731.jpg',0.655546674,0.409102449,0.470426865,0.002788765,0.00016676,0.000253976,0.527341236,0.272812945
'im_6732.jpg',0.666394136,0.522434072,0.524054525,0.003502072,0.001822272,0.002037826,0.786875913,0.586861239
'im_6733.jpg',0.779563741,0.611245967,0.724309989,0.004876233,0.00192882,0.001669018,0.958602777,0.773274261
'im_6734.jpg',1.14298698,0.722922247,0.794795147,0.006822359,0.000724893,0.000719733,1.318998196,1.117094169
'im_6735.jpg',0.735167545,0.571700883,0.514273921,0.002903123,0.002345218,0.000886751,0.800773536,0.621012535
'im_6736.jpg',0.915305378,0.425293519,0.392899527,0.008477649,0.000601684,0.000988596,1.458505453,1.360711064
'im_6737.jpg',0.870434445,0.705460916,0.829883984,0.004900648,0.000919923,0.000717361,0.887472675,0.701558869
'im_6738.jpg',0.998979163,0.559709845,0.612509685,0.005719116,0.000997926,0.003170354,1.240456321,1.03130751
'im_6739.jpg',0.607117429,0.290361955,0.405803516,0.000523763,0.000319777,5.15E-05,0.464703479,0.039898153
'im_674.jpg',1.168365114,0.577097555,0.94525211,0.001952706,6.21E-05,0.0001527,0.747331379,0.274740938
'im_6740.jpg',0.80324483,0.592588849,0.545833009,0.006632466,0.000483418,0.001440827,1.122870808,0.980945994
'im_6741.jpg',0.601411013,0.330650266,0.520185538,0.00122092,0.000139357,0.000140333,0.478362417,0.073120299
'im_6742.jpg',0.758895862,0.63042764,0.687174156,0.005002532,0.001097472,0.001538846,1.111910215,0.944117256
'im_6743.jpg',0.643007876,0.503396424,0.741768113,0.00266067,0.001026484,0.000822919,0.758137238,0.538045794
'im_6744.jpg',0.813661436,0.460398266,0.586201334,0.002663471,0.000305092,0.000401614,0.62253904,0.352720109
'im_6745.jpg',1.085866843,0.57780803,0.613259621,0.007337838,0.001801662,0.002381936,1.270166203,1.087819606
'im_6746.jpg',0.950781944,0.661236965,0.754340537,0.00603652,0.003992497,0.003303388,1.684323479,1.562712025
'im_6747.jpg',0.921594277,0.455150252,0.386608787,0.004331014,0.000669922,0.000608437,0.841775405,0.665769334
'im_6748.jpg',0.815643551,0.593266395,0.696772948,0.007338971,0.00107263,0.00124041,1.397449069,1.287315005
'im_6749.jpg',1.051856222,0.960417916,1.136130008,0.004392262,0.002268757,0.004488506,1.317614918,1.012918811
'im_675.jpg',0.564179335,0.372413903,0.478931965,0.000754272,9.77E-05,0.001614846,3.93E-01,0.033604457
'im_6750.jpg',0.899889464,0.37709591,0.509599776,0.004262319,0.001256768,0.000786406,0.98788167,0.774875117
'im_6751.jpg',0.823663853,0.4101892,0.470051462,0.004989839,0.00167873,0.001560291,1.149350805,1.031352071
'im_6752.jpg',1.076391479,0.738929405,0.81482905,0.003702645,0.000618853,0.000745179,0.92247036,0.624799712
'im_6753.jpg',0.775098094,0.501444616,0.633115127,0.001729889,0.000812191,0.001033614,0.66364256,0.296217991
'im_6754.jpg',0.645122329,0.492066324,0.796940364,0.007134394,0.000326509,0.000347661,1.325492418,1.252891967
'im_6755.jpg',1.061497612,0.789448944,0.765602613,0.004424707,0.00235783,0.002096694,1.388280803,1.084078648
'im_6756.jpg',0.851477815,0.654948444,0.660332145,0.003541393,0.002865535,0.005297365,1.310437866,1.005933932
'im_6757.jpg',0.830618336,0.443554749,0.649319034,0.007555001,0.001105956,0.000949808,1.661813747,1.543446029
'im_6758.jpg',1.107681229,0.925876226,0.960366545,0.004688378,0.001682836,0.003112634,1.22418845,0.986801796
'im_6759.jpg',0.902425377,0.664144107,0.734421249,0.004651989,0.000342902,0.000260043,0.949210784,0.787952369
'im_676.jpg',1.096279124,1.079566213,1.304969271,0.005669438,0.000983247,0.00073935,1.370240611,1.094807703
'im_6760.jpg',0.989779396,0.630485844,0.991926407,0.004728835,0.000939151,0.001017037,1.073902542,0.809036497
'im_6761.jpg',1.168648638,0.759635104,0.868475436,0.005601577,0.002312763,0.001637846,1.472014926,1.23015026
'im_6762.jpg',0.530183084,0.333828165,0.522267742,0.002008033,0.00053686,0.000638649,0.499333721,0.171013811
'im_6763.jpg',1.112671741,0.423538132,0.522263716,0.003825501,0.000493943,0.000959631,0.909226664,0.607548909
'im_6764.jpg',0.965919577,0.693319467,0.858734728,0.004274675,0.00171965,0.003195231,1.065250087,0.863734181
'im_6765.jpg',0.780379714,0.614922133,0.736569164,0.010255287,0.001880273,0.002599491,2.268002607,2.179882606
'im_6766.jpg',0.846851089,0.504899887,0.453484911,0.008315093,0.002934985,0.001867841,1.661655975,1.556760287
'im_6767.jpg',0.863364912,0.448729023,0.505642371,0.003318745,0.000290125,0.00034251,0.651467043,0.35589652
'im_6768.jpg',0.916640683,0.834102622,0.872000636,0.007131191,0.002083913,0.001106399,1.358057235,1.257968635
'im_6769.jpg',0.884802965,0.349890034,0.432115675,0.004094428,0.000168549,0.001764766,0.775073592,0.560385767
'im_677.jpg',1.175712507,1.250226168,1.626217008,0.006380338,0.001162732,0.00089876,1.696983161,1.319915286
'im_6770.jpg',1.021665966,0.835012733,1.176974015,0.005920205,0.002054901,0.001033942,1.569953894,1.340580234
'im_6771.jpg',0.570645889,0.573888878,0.70764459,0.004923308,0.002161062,0.001762759,0.907033464,0.769521112
'im_6772.jpg',1.247885845,0.463529703,0.545616614,0.006276788,0.000395226,0.000401076,1.330062552,1.115260678
'im_6773.jpg',1.12971789,0.832445338,1.074740472,0.008786793,0.001800805,0.000609116,1.925863725,1.760131382
'im_6774.jpg',0.968423617,0.834978023,0.966901154,0.00850775,0.000948354,0.000748978,1.484973475,1.338165447
'im_6775.jpg',1.205809222,0.548275744,0.554338085,0.007091627,0.001243273,0.001629678,1.605512189,1.438944751
'im_6776.jpg',0.74086183,0.424514692,0.510265622,0.000824895,0.000132376,0.000283621,0.488389154,0.075638901
'im_6777.jpg',1.128670809,0.3437745,0.518990923,0.008911522,0.000784702,0.001023592,1.781912483,1.638631412
'im_6778.jpg',0.876682915,0.610901343,0.893908827,0.004027859,0.000914044,0.000873907,0.920957218,0.718303967
'im_6779.jpg',0.97406476,0.601752452,0.523960649,0.007416759,0.001504764,0.003129798,1.258811118,1.100101657
'im_678.jpg',0.422593179,0.46892466,0.579144546,8.43E-05,0.000516376,0.000333676,3.51E-01,0.012620058
'im_6780.jpg',0.885011074,0.326957174,0.432369756,0.003776783,0.00021967,0.000985429,0.792246077,0.532990317
'im_6781.jpg',0.914026741,0.630998432,0.956708768,0.005157611,0.00065149,0.000728333,1.018404734,0.84126911
'im_6782.jpg',0.868095702,0.400474336,0.713588323,0.007017762,0.000599214,0.000752976,1.35058278,1.260523059
'im_6783.jpg',0.83837396,0.600216791,0.538393017,0.005871727,0.000950081,0.001090006,1.254454909,1.100035898
'im_6784.jpg',0.848541467,0.395483266,0.404003723,0.002053637,0.007031548,0.005381694,0.869279893,0.697164439
'im_6785.jpg',0.777848857,0.507453027,0.532942419,0.006884426,0.002064183,0.001964084,1.452928574,1.353477315
'im_6786.jpg',0.950138328,0.678937557,0.681737899,0.009193697,0.00090043,0.000688962,1.900376517,1.788049651
'im_6787.jpg',0.881672882,0.586021348,0.698749431,0.003479508,0.001054741,0.000965463,0.841084737,0.564990111
'im_6788.jpg',0.897703672,0.571047044,0.691618624,0.005223831,0.002152397,0.001722632,1.11905547,0.963716974
'im_6789.jpg',0.953859804,0.640661461,0.750216842,0.006777634,0.003476519,0.002544609,1.809270183,1.670079677
'im_679.jpg',1.040020295,0.715147092,1.274404147,0.003127933,0.000397076,0.000745032,0.859749105,0.559362553
'im_6790.jpg',0.59029765,0.369902057,0.478459264,0.003616331,0.001272795,0.000864444,0.715018858,0.549932996
'im_6791.jpg',0.971474772,0.430628041,0.791813453,0.006510948,0.000564985,0.000220189,1.059487911,0.895822862
'im_6792.jpg',0.841746661,0.669849673,0.810278877,0.006026134,0.001467879,0.001003381,1.229136059,1.070131044
'im_6793.jpg',0.968448661,0.628687816,0.838431586,0.005321175,0.002690672,0.004309325,1.592082756,1.341833922
'im_6794.jpg',0.396145588,0.339658574,0.33660067,0.000728471,0.000747513,0.000525411,3.64E-01,0.027258033
'im_6795.jpg',0.910085354,0.51666599,0.742567449,0.00399074,0.001919792,0.002295338,1.065884665,0.860492473
'im_6796.jpg',0.774353836,0.660503561,0.63468675,0.002192361,0.000669399,0.000549782,0.427290833,0.156259666
'im_6797.jpg',0.828788657,0.494406167,0.788103947,0.003234048,0.000816838,0.001623793,0.788584688,0.516854049
'im_6798.jpg',0.756370616,0.390054654,0.546223976,0.004904209,0.000555796,0.000577843,0.931125395,0.815342675
'im_6799.jpg',0.87041266,0.563772706,0.73990642,0.006032486,0.003327917,0.002427002,1.640522287,1.485113294
'im_68.jpg',0.764161691,0.696285412,1.213297778,0.003203055,0.001539883,0.001679026,0.757653009,0.523146815
'im_680.jpg',0.629600359,0.416786033,0.634363943,0.002203092,0.000239278,0.000195121,0.572864155,0.326567075
'im_6800.jpg',0.993972569,0.387709927,0.655192949,0.002892763,0.000702829,0.000347037,0.75192131,0.398291297
'im_681.jpg',0.774634014,0.357186374,0.474542673,0.003538956,0.001307055,0.001147421,0.758053447,0.533509992
'im_682.jpg',0.761280021,0.402203213,0.553488378,0.002499512,0.000762531,0.000877154,0.594613477,0.325293907
'im_683.jpg',0.828923185,0.705548015,0.844600183,0.004812702,0.000846768,0.000411758,1.091328784,0.879102343
'im_684.jpg',0.967650172,0.771921318,1.148288058,0.004757631,0.000220577,0.00028304,1.025307807,0.833288383
'im_685.jpg',1.013385194,0.924682567,1.065502632,0.002871863,0.00104925,0.00018156,0.976105429,0.604722368
'im_686.jpg',1.16137362,1.274637415,1.452638385,0.007844537,0.002198896,0.001045692,2.041126501,1.783048335
'im_687.jpg',1.022663739,1.16501349,1.305785455,0.004805729,0.001598577,0.001274402,1.40556522,1.069800367
'im_688.jpg',1.262347651,0.874731261,0.917173243,0.005031572,0.00086401,0.000533929,1.324513348,1.001168042
'im_689.jpg',0.981579795,0.912511082,1.05895711,0.004601354,0.000767604,0.001422041,0.979340339,0.736867616
'im_69.jpg',0.840789784,0.654413223,0.925914836,0.003487592,0.000447799,0.000534597,0.769295276,0.534137853
'im_690.jpg',1.252241667,1.050759992,1.378329279,0.005237975,0.001070966,0.00079635,1.442186696,1.10701833
'im_691.jpg',1.037833684,0.892101982,1.28730148,0.004380441,0.002434733,0.002720946,1.445075541,1.162382244
'im_692.jpg',1.461202625,0.877187502,1.045986231,0.01266553,0.000937758,0.000499918,2.649310782,2.4599199
'im_693.jpg',1.421590553,0.950626263,1.390752245,0.005785211,0.000468535,0.000548395,1.401630233,1.064047848
'im_694.jpg',1.487676887,0.821647347,1.150569555,0.009206382,0.000587061,0.000390097,2.059190071,1.816015931
'im_695.jpg',1.234098034,0.957200203,1.229390004,0.007659668,0.000716974,0.000609416,1.649801096,1.414078894
'im_696.jpg',1.128541616,0.934988805,1.330674557,0.003515272,0.000610374,0.000468209,0.920457883,0.550136076
'im_697.jpg',1.26998473,1.098722397,1.183213972,0.004266017,0.001098488,0.001170637,1.26963516,0.864247189
'im_698.jpg',1.090534359,1.055139714,1.155650857,0.004549839,0.002717979,0.001617348,1.576136045,1.254296138
'im_699.jpg',1.098365792,0.667760774,0.824073508,0.002458436,0.000276228,0.000357847,0.737605724,0.366174972
'im_7.jpg',0.913599475,0.644066332,0.711617833,0.005803632,0.00088017,0.000522539,1.109951249,0.940505056
'im_70.jpg',1.317403331,1.001734173,1.3157525,0.00486042,0.00164907,0.000803037,1.401915458,1.085955489
'im_700.jpg',0.900878335,0.780643807,0.974946338,0.004849021,0.000985709,0.000670695,1.119309573,0.931329602
'im_7001.jpg',1.457898644,1.122623283,1.007961436,0.01036903,0.002002368,0.001551578,2.4914639,2.224813975
'im_7002.jpg',0.930970785,0.411160816,0.452811106,0.004572308,0.000764081,0.000256593,0.932351578,0.727289385
'im_7003.jpg',0.759371616,0.514702407,0.481738151,0.00703791,0.001371104,0.000637125,1.00509014,0.903970668
'im_7004.jpg',1.037211478,0.574520119,0.795677899,0.009669264,0.001926292,0.000654613,2.115385,2.012328766
'im_7005.jpg',0.931921239,0.705601941,0.631964825,0.007054588,0.001700524,0.000968551,1.430164968,1.29570744
'im_7006.jpg',1.18853626,0.896186787,1.220928267,0.00826964,0.002114743,0.001028588,2.08699784,1.823342776
'im_7007.jpg',1.121914993,0.409365617,0.41310695,0.00521094,0.000679422,0.000712821,1.086139434,0.84605301
'im_7008.jpg',1.36990344,1.005423634,1.058540903,0.009654052,0.00243483,0.005329317,2.455506531,2.19062771
'im_7009.jpg',1.374779909,0.905569234,0.756883604,0.012450588,0.001955687,0.001212571,2.798024005,2.654611289
'im_701.jpg',1.296564848,1.077017047,1.247244402,0.009812694,0.001046124,0.000714351,2.161344347,1.978819522
'im_7010.jpg',1.350936737,0.87218042,1.302598499,0.006466789,0.00064508,0.000873002,1.560583413,1.26151291
